lyric,artist
iceberg i'm below water gigantic she's a barbie girl just perfect and flawless lives in utopia so care free lawless i'm stuck in hell better,Nicki Minaj
yet this place called earth where humans degrade humans over materialistic worth where three dollar cotton turns into a three hundred dollar shirt but barbie,Nicki Minaj
get that matching three hundred dollar skirt maybe it's maybelline or maybe the people behind it and if you don't understand that then you can,Nicki Minaj
just rewind it it's okay i can take some time and wait 'cause i can spill my heart here but half of you can't relate,Nicki Minaj
and turn around and just debate whether nicki minaj's is real or is it fake aqua i'm a barbie girl in the barbie world life,Nicki Minaj
is plastic its fantastic you can brush my hair undress me everywhere imagination life is your creation come on barbie lets go party ah ah,Nicki Minaj
ah yeah i'm a barbie girl in the barbie world life is plastic its fantastic you can brush my hair undress me everywhere imagination life,Nicki Minaj
is your creation come on barbie lets go party ah ah ah yeah i'm a barbie girl in the barbie world life is plastic its,Nicki Minaj
fantastic you can brush my hair undress me everywhere imagination life is your creation come on barbie lets go party ah ah ah yeah come,Nicki Minaj
on barbie lets go party oohwoah oohwoah come on barbie lets go party ah ah ah yeah come on barbie lets go party oohwoah oohwoah,Nicki Minaj
aqua oh i'm having so much fun well barbie we're just getting started oh i love you ken,Nicki Minaj
okay so what's a barbie to do i mean it's like it's like i'm the baddest barbie in the fucking world i mean this is,Nicki Minaj
some vintage nicki minaj shit throwback shit i mean come on now it's barbie bitch ru spits i don't got a dollar tonight i'll just,Nicki Minaj
borrow please let me in i'll bring you back tomorrow i'm tryna leave here with america's top model and i ain't got to spit no,Nicki Minaj
game i pop bottles nicki minaj i ain't got a man sometimes i do borrow don't care about your cars your jewels or your cash,Nicki Minaj
nope make my own ends in a bubblegum benz i ain't feeling your style but i'll fuck your friend whoop ru spits trick you crazy,Nicki Minaj
tryna play me way cooler than ac's your boy be cakey roll hard like stake key dimes embrace me lace me they bring the whip,Nicki Minaj
cream to taste me if i buy you a drink you gotta compensate me damn girl you bootyful i mean beautiful me and you together,Nicki Minaj
ain't no telling what we could do flee for a week or two you can bring your peoples too bullshit or not i ain't even,Nicki Minaj
got a reason to when i smoke clear my dear i'm tryna leave with chu slitho b's the keys i get the vehicle pull up,Nicki Minaj
to the front i'm a roll another blunt whoo ru spits i don't got a dollar tonight i'll just borrow please let me in i'll,Nicki Minaj
bring you back tomorrow i'm tryna leave here with america's top model and i ain't got to spit no game i pop bottles nicki minaj,Nicki Minaj
i ain't got a man sometimes i do borrow don't care about your cars your jewels or your cash nope make my own ends in,Nicki Minaj
a bubblegum benz i ain't feeling your style but i'll fuck your friend nicki minaj listen play boy boy i don't know why you tryna,Nicki Minaj
play the girl like a toy toy i don't care 'bout your ends that you spend boy i'm tryna holla at your friend he a,Nicki Minaj
ten boy look you see christian dior on my tits i don't care if you spit i don't care if your name ru spits nicki,Nicki Minaj
you still a brew chick but i rock with cha fella like the s dot kidd niggas wanna know her but a bitch so cocky,Nicki Minaj
miss bow for her 'cause my wrists so rocky who gon' top me who gon' stop me nickname shippy tv that where they watch me,Nicki Minaj
ru spits i don't got a dollar tonight i'll just borrow please let me in i'll bring you back tomorrow i'm tryna leave here with,Nicki Minaj
america's top model and i ain't got to spit no game i pop bottles nicki minaj i ain't got a man sometimes i do borrow,Nicki Minaj
don't care about your cars your jewels or your cash nope make my own ends in a bubblegum benz i ain't feeling your style but,Nicki Minaj
i'll fuck your friend ru spits spits the kid that'll hit em' and dodge i need a chick that me rip right in my homie,Nicki Minaj
garage you know the type nicki minaj not nicki maraj ru spits yeah right let me bring you to a place we can party all,Nicki Minaj
night nicki minaj look family i don't think you understand me hold on a minute tell you what the plan be think it's 'bout time,Nicki Minaj
you moved on to plan b you can catch me where your man be ru spits aight listen boo you ain't gon' be dissin ru,Nicki Minaj
if you feeling my dude let's pull a little switcharoo send your friend over she get hit with some pimpin' too 'bout to make moves,Nicki Minaj
let me know what you wan do ru spits i don't got a girl every night i just borrow please let me in i'll bring,Nicki Minaj
you back tomorrow i'm tryna leave here with america's top model and i ain't got to spit no game i pop bottles,Nicki Minaj
barbie ken hiya barbie hi ken do you wanna go for a ride sure ken jump in barbie ken i'm a barbie girl in the,Nicki Minaj
barbie world life in plastic it's fantastic you can brush my hair undress me everywhere imagination life is your creation come on barbie let's go,Nicki Minaj
party,Nicki Minaj
before i begin i would like to note that i am not a barb thats not to be taken as a negative statement but rather,Nicki Minaj
to let you the reader know that my opinions arent biased with that out of the way i am someone who extremely respects the accelerated,Nicki Minaj
rise of a superstar and not just someone who tops the billboard hot 00 with one or two songs to later fade into nonrelevance dont,Nicki Minaj
get me wrong i'm all about artists having their moment but creating that moment while still a pretty monumental task is the easy part what's,Nicki Minaj
hard is sustaining that rapid ascendance to the top to become a mainstay in the music industry it takes multiple hit songs impressive live performances,Nicki Minaj
educated sitdown interviews and an extremely hard work ethic to create a superstar it also requires you to earn the respect of your fellow peers,Nicki Minaj
because lets face it how can someone be labeled a superstar without having earned the respect from fans the media and even other artists and,Nicki Minaj
while its not often that a new superstar emerges if i had one word to describe nicki minaj and her meteoric rise to fame it,Nicki Minaj
would be just that superstar we all know the backstory nicki was born in trinidad moved to new york city as a child with her,Nicki Minaj
family had a rough childhood as her father attended laguardia high school not because of her rapping but acting and was eventually signed to lil,Nicki Minaj
waynes young money label during the lengthy bidding war for nicki minaj which involved various record labels lil wayne had hopes that she would eventually,Nicki Minaj
sign with him and become the first lady of young money after some persuasion as well as a 5 million dollar signingbonus his dream became,Nicki Minaj
a reality that following year as we all know with the release of her debut album pink friday a superstar began to emerge whats so,Nicki Minaj
ironic about the accelerated rise to fame for nicki minaj is that the adversity she had to deal with as a child isnt even the,Nicki Minaj
biggest obstacle that she had to overcome to be a star the real hurdle in her way and one that has caused problems for many,Nicki Minaj
female rappers of this past decade was making a name for herself in the maledriven and maledominated world that is rap with a large amount,Nicki Minaj
of guest appearances to her name including being featured on songs by hip hop heavyweights kanye west jayz and beyoncé and on songs by pop,Nicki Minaj
icons mariah carey madonna and britney spears nicki made a name for herself by outshining her moreestablished peers on their own songs as the most,Nicki Minaj
successful commercial female rapper of alltime nicki also proved that she could compete for airplay on top 40 radio with smash hits like superbass starships,Nicki Minaj
and moment for life no longer was she confined to creating singles for urban radio but she was now a bonafidehit across all genres now,Nicki Minaj
with a staggering net worth of over 50 million nicki has proven that she can hang with any male rapper in the game bartobar create,Nicki Minaj
radiofriendly and charttopping hits that rival those of pops biggest acts and attract the attention of huge brand names like coke pepsi mac and adidas,Nicki Minaj
